,reaction_id,flux
SK_Gb1bin20_TF_mn2_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_mn2_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_mn2_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_mn2_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_mobd_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_mobd_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_mobd_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_mobd_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_nac_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_nac_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_nac_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_nac_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_ncam_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_ncam_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_ncam_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_ncam_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_nh4_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_nh4_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_nh4_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_nh4_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_no3_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_no3_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_no3_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_no3_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_o2_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_o2_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_o2_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_o2_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_ocdcea_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_ocdcea_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_ocdcea_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_ocdcea_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pea_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pea_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pea_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pea_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pheme_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pheme_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pheme_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pheme_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pi_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pi_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pi_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pi_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pnto__R_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pnto__R_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pnto__R_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pnto__R_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pro__L_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pro__L_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pro__L_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pro__L_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_progly_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_progly_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_progly_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_progly_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_ptrc_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_ptrc_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_ptrc_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_ptrc_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pydxn_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pydxn_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pydxn_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pydxn_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_pyovd_kt_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_pyovd_kt_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_pyovd_kt_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_pyovd_kt_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_raffin_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_raffin_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_raffin_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_raffin_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_ribflv_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_ribflv_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_ribflv_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_ribflv_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_rmn_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_rmn_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_rmn_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_rmn_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_s_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_s_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_s_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_s_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_salchs4_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_salchs4_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_salchs4_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_salchs4_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_salchs4fe_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_salchs4fe_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_salchs4fe_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_salchs4fe_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_sbt__D_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_sbt__D_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_sbt__D_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_sbt__D_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_sel_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_sel_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_sel_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_sel_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_slnt_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_slnt_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_slnt_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_slnt_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_spmd_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_spmd_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_spmd_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_spmd_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_succ_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_succ_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_succ_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_succ_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_tartr__D_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_tartr__D_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_tartr__D_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_tartr__D_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_thm_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_thm_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_thm_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_thm_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_tol_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_tol_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_tol_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_tol_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_udcpp_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_udcpp_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_udcpp_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_udcpp_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_ump_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_ump_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_ump_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_ump_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_val__L_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_val__L_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_val__L_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_val__L_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_xan_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_xan_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_xan_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_xan_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_xyl__D_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_xyl__D_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_xyl__D_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_xyl__D_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_zn2_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_zn2_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_zn2_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_zn2_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_Growth_ub,SK_Gb1bin20_Growth_ub,0.0
SK_Gb1bin20_ATPM_Gb1bin20_C_c_ub,SK_Gb1bin20_ATPM_Gb1bin20_C_c_ub,0.0
SK_Gb1bin20_TF_na1_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_na1_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_na1_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_na1_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_TF_novbcn_e_Gb1bin20_C_e_lb,SK_Gb1bin20_TF_novbcn_e_Gb1bin20_C_e_lb,0.0
SK_Gb1bin20_TF_novbcn_e_Gb1bin20_C_e_ub,SK_Gb1bin20_TF_novbcn_e_Gb1bin20_C_e_ub,0.0
SK_Gb1bin20_to_community_biomass_ub,SK_Gb1bin20_to_community_biomass_ub,0.0
Gb1bin43__12DGR120tipp,Gb1bin43__12DGR120tipp,0.0
Gb1bin43__12DGR140tipp,Gb1bin43__12DGR140tipp,0.0
Gb1bin43__12DGR141tipp,Gb1bin43__12DGR141tipp,0.0
Gb1bin43__12DGR160tipp,Gb1bin43__12DGR160tipp,0.0
Gb1bin43__12DGR161tipp,Gb1bin43__12DGR161tipp,0.0
Gb1bin43__12DGR180tipp,Gb1bin43__12DGR180tipp,0.0
Gb1bin43__12DGR181tipp,Gb1bin43__12DGR181tipp,0.0
Gb1bin43__1P2CBXLCYCL_Gb1bin43_C_c,Gb1bin43__1P2CBXLCYCL_Gb1bin43_C_c,0.0
Gb1bin43__1P2CBXLR_Gb1bin43_C_c,Gb1bin43__1P2CBXLR_Gb1bin43_C_c,0.0
Gb1bin43__25DKGLCNt2rpp,Gb1bin43__25DKGLCNt2rpp,0.0
Gb1bin43__25DKGLCNtex,Gb1bin43__25DKGLCNtex,0.0
Gb1bin43__26DAHtex,Gb1bin43__26DAHtex,0.0
Gb1bin43__2AGPE120tipp,Gb1bin43__2AGPE120tipp,0.0
Gb1bin43__2AGPE141tipp,Gb1bin43__2AGPE141tipp,0.0
Gb1bin43__2AGPE161tipp,Gb1bin43__2AGPE161tipp,0.0
Gb1bin43__2AGPEAT120_Gb1bin43_C_c,Gb1bin43__2AGPEAT120_Gb1bin43_C_c,0.0
Gb1bin43__2AGPEAT141_Gb1bin43_C_c,Gb1bin43__2AGPEAT141_Gb1bin43_C_c,0.0
Gb1bin43__2AGPEAT161_Gb1bin43_C_c,Gb1bin43__2AGPEAT161_Gb1bin43_C_c,0.0
Gb1bin43__2AGPG120tipp,Gb1bin43__2AGPG120tipp,0.0
Gb1bin43__2AGPG140tipp,Gb1bin43__2AGPG140tipp,0.0
Gb1bin43__2AGPG141tipp,Gb1bin43__2AGPG141tipp,0.0
Gb1bin43__2AGPG161tipp,Gb1bin43__2AGPG161tipp,0.0
Gb1bin43__2AGPG180tipp,Gb1bin43__2AGPG180tipp,0.0
Gb1bin43__2AGPG181tipp,Gb1bin43__2AGPG181tipp,0.0
Gb1bin43__2AGPGAT120_Gb1bin43_C_c,Gb1bin43__2AGPGAT120_Gb1bin43_C_c,0.0
Gb1bin43__2AGPGAT140_Gb1bin43_C_c,Gb1bin43__2AGPGAT140_Gb1bin43_C_c,0.0
Gb1bin43__2AGPGAT141_Gb1bin43_C_c,Gb1bin43__2AGPGAT141_Gb1bin43_C_c,0.0
Gb1bin43__2AGPGAT161_Gb1bin43_C_c,Gb1bin43__2AGPGAT161_Gb1bin43_C_c,0.0
Gb1bin43__2AGPGAT180_Gb1bin43_C_c,Gb1bin43__2AGPGAT180_Gb1bin43_C_c,0.0
Gb1bin43__2AGPGAT181_Gb1bin43_C_c,Gb1bin43__2AGPGAT181_Gb1bin43_C_c,0.0
Gb1bin43__2DGLCNRx_Gb1bin43_C_c,Gb1bin43__2DGLCNRx_Gb1bin43_C_c,0.0
Gb1bin43__2DGLCNRy_Gb1bin43_C_c,Gb1bin43__2DGLCNRy_Gb1bin43_C_c,0.0
Gb1bin43__2DGULRGx_Gb1bin43_C_c,Gb1bin43__2DGULRGx_Gb1bin43_C_c,0.0
Gb1bin43__2DGULRGy_Gb1bin43_C_c,Gb1bin43__2DGULRGy_Gb1bin43_C_c,0.0
Gb1bin43__2DGULRx_Gb1bin43_C_c,Gb1bin43__2DGULRx_Gb1bin43_C_c,0.0
Gb1bin43__2DGULRy_Gb1bin43_C_c,Gb1bin43__2DGULRy_Gb1bin43_C_c,0.0
Gb1bin43__2DHGLCK_Gb1bin43_C_c,Gb1bin43__2DHGLCK_Gb1bin43_C_c,0.0
Gb1bin43__2DHPFALDL_Gb1bin43_C_c,Gb1bin43__2DHPFALDL_Gb1bin43_C_c,0.0
Gb1bin43__2S6HCCi_Gb1bin43_C_c,Gb1bin43__2S6HCCi_Gb1bin43_C_c,0.0
Gb1bin43__3A2OA_Gb1bin43_C_c,Gb1bin43__3A2OA_Gb1bin43_C_c,0.0
Gb1bin43__3HBCOAHL_Gb1bin43_C_c,Gb1bin43__3HBCOAHL_Gb1bin43_C_c,0.0
Gb1bin43__3M2OPLOXRD_Gb1bin43_C_c,Gb1bin43__3M2OPLOXRD_Gb1bin43_C_c,0.0
Gb1bin43__3OADPCOAT_Gb1bin43_C_c,Gb1bin43__3OADPCOAT_Gb1bin43_C_c,0.0
Gb1bin43__3OXCOAT_Gb1bin43_C_c,Gb1bin43__3OXCOAT_Gb1bin43_C_c,0.0
Gb1bin43__3OXOADPt_ex,Gb1bin43__3OXOADPt_ex,0.0
Gb1bin43__3OXOADPt_pp,Gb1bin43__3OXOADPt_pp,0.0
Gb1bin43__3PEPTabcpp,Gb1bin43__3PEPTabcpp,0.0
Gb1bin43__4ABUTD_Gb1bin43_C_c,Gb1bin43__4ABUTD_Gb1bin43_C_c,0.0
Gb1bin43__4ABZt,Gb1bin43__4ABZt,0.0
Gb1bin43__4HBAt,Gb1bin43__4HBAt,0.0
Gb1bin43__4PCP_Gb1bin43_C_c,Gb1bin43__4PCP_Gb1bin43_C_c,0.0
Gb1bin43__4PCPpp_Gb1bin43_C_p,Gb1bin43__4PCPpp_Gb1bin43_C_p,0.0
Gb1bin43__4PEPTabcpp,Gb1bin43__4PEPTabcpp,0.0
Gb1bin43__4PEPTtex,Gb1bin43__4PEPTtex,0.0
Gb1bin43__5DGLCN_Et,Gb1bin43__5DGLCN_Et,0.0
Gb1bin43__5DKGR_Gb1bin43_C_c,Gb1bin43__5DKGR_Gb1bin43_C_c,0.0
Gb1bin43_AALDH_Gb1bin43_C_c,Gb1bin43_AALDH_Gb1bin43_C_c,0.0
Gb1bin43_ABG4t2,Gb1bin43_ABG4t2,0.0
Gb1bin43_ABTA_Gb1bin43_C_c,Gb1bin43_ABTA_Gb1bin43_C_c,0.0
Gb1bin43_ACACT10_Gb1bin43_C_c,Gb1bin43_ACACT10_Gb1bin43_C_c,0.0
Gb1bin43_ACACT1r_Gb1bin43_C_c,Gb1bin43_ACACT1r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT2r_Gb1bin43_C_c,Gb1bin43_ACACT2r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT3r_Gb1bin43_C_c,Gb1bin43_ACACT3r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT4r_Gb1bin43_C_c,Gb1bin43_ACACT4r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT5r_Gb1bin43_C_c,Gb1bin43_ACACT5r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT5r_1_Gb1bin43_C_c,Gb1bin43_ACACT5r_1_Gb1bin43_C_c,0.0
Gb1bin43_ACACT6r_Gb1bin43_C_c,Gb1bin43_ACACT6r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT6r_1_Gb1bin43_C_c,Gb1bin43_ACACT6r_1_Gb1bin43_C_c,0.0
Gb1bin43_ACACT7r_Gb1bin43_C_c,Gb1bin43_ACACT7r_Gb1bin43_C_c,0.0
Gb1bin43_ACACT8r_Gb1bin43_C_c,Gb1bin43_ACACT8r_Gb1bin43_C_c,0.0
Gb1bin43_ACALDt,Gb1bin43_ACALDt,0.0
Gb1bin43_ACCOAC_Gb1bin43_C_c,Gb1bin43_ACCOAC_Gb1bin43_C_c,0.0
Gb1bin43_ACCOAL_Gb1bin43_C_c,Gb1bin43_ACCOAL_Gb1bin43_C_c,0.0
Gb1bin43_ACGS_Gb1bin43_C_c,Gb1bin43_ACGS_Gb1bin43_C_c,0.0
Gb1bin43_ACHBS_Gb1bin43_C_c,Gb1bin43_ACHBS_Gb1bin43_C_c,0.0
Gb1bin43_ACLS_Gb1bin43_C_c,Gb1bin43_ACLS_Gb1bin43_C_c,0.0
Gb1bin43_ACLS_b_Gb1bin43_C_c,Gb1bin43_ACLS_b_Gb1bin43_C_c,0.0
Gb1bin43_ACLS_d_Gb1bin43_C_c,Gb1bin43_ACLS_d_Gb1bin43_C_c,0.0
Gb1bin43_ACLSb_Gb1bin43_C_c,Gb1bin43_ACLSb_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD1_Gb1bin43_C_c,Gb1bin43_ACOAD1_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD1f_Gb1bin43_C_c,Gb1bin43_ACOAD1f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD1fr_Gb1bin43_C_c,Gb1bin43_ACOAD1fr_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD2_Gb1bin43_C_c,Gb1bin43_ACOAD2_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD20_Gb1bin43_C_c,Gb1bin43_ACOAD20_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD24f_Gb1bin43_C_c,Gb1bin43_ACOAD24f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD2f_Gb1bin43_C_c,Gb1bin43_ACOAD2f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD3_Gb1bin43_C_c,Gb1bin43_ACOAD3_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD3f_Gb1bin43_C_c,Gb1bin43_ACOAD3f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD4_1_Gb1bin43_C_c,Gb1bin43_ACOAD4_1_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD4f_Gb1bin43_C_c,Gb1bin43_ACOAD4f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD5_1_Gb1bin43_C_c,Gb1bin43_ACOAD5_1_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD5f_Gb1bin43_C_c,Gb1bin43_ACOAD5f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD6_Gb1bin43_C_c,Gb1bin43_ACOAD6_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD6f_Gb1bin43_C_c,Gb1bin43_ACOAD6f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD7_Gb1bin43_C_c,Gb1bin43_ACOAD7_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD7f_Gb1bin43_C_c,Gb1bin43_ACOAD7f_Gb1bin43_C_c,0.0
Gb1bin43_ACOAD8f_Gb1bin43_C_c,Gb1bin43_ACOAD8f_Gb1bin43_C_c,0.0
Gb1bin43_ACOADH2_Gb1bin43_C_c,Gb1bin43_ACOADH2_Gb1bin43_C_c,0.0
Gb1bin43_ACONT_Gb1bin43_C_c,Gb1bin43_ACONT_Gb1bin43_C_c,0.0
Gb1bin43_ACOTA_Gb1bin43_C_c,Gb1bin43_ACOTA_Gb1bin43_C_c,0.0
Gb1bin43_ACOXT_Gb1bin43_C_c,Gb1bin43_ACOXT_Gb1bin43_C_c,0.0
Gb1bin43_ACS_Gb1bin43_C_c,Gb1bin43_ACS_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC100_Gb1bin43_C_c,Gb1bin43_ACSPHAC100_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC101_Gb1bin43_C_c,Gb1bin43_ACSPHAC101_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC120_Gb1bin43_C_c,Gb1bin43_ACSPHAC120_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC121_Gb1bin43_C_c,Gb1bin43_ACSPHAC121_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC121d6_Gb1bin43_C_c,Gb1bin43_ACSPHAC121d6_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC140_Gb1bin43_C_c,Gb1bin43_ACSPHAC140_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC141_Gb1bin43_C_c,Gb1bin43_ACSPHAC141_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC141d5_Gb1bin43_C_c,Gb1bin43_ACSPHAC141d5_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC142_Gb1bin43_C_c,Gb1bin43_ACSPHAC142_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC160_Gb1bin43_C_c,Gb1bin43_ACSPHAC160_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC40_Gb1bin43_C_c,Gb1bin43_ACSPHAC40_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC50_Gb1bin43_C_c,Gb1bin43_ACSPHAC50_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC60_Gb1bin43_C_c,Gb1bin43_ACSPHAC60_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC70_Gb1bin43_C_c,Gb1bin43_ACSPHAC70_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC80_Gb1bin43_C_c,Gb1bin43_ACSPHAC80_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHAC90_Gb1bin43_C_c,Gb1bin43_ACSPHAC90_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP100_Gb1bin43_C_c,Gb1bin43_ACSPHACP100_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP40_Gb1bin43_C_c,Gb1bin43_ACSPHACP40_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP50_Gb1bin43_C_c,Gb1bin43_ACSPHACP50_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP60_Gb1bin43_C_c,Gb1bin43_ACSPHACP60_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP70_Gb1bin43_C_c,Gb1bin43_ACSPHACP70_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP80_Gb1bin43_C_c,Gb1bin43_ACSPHACP80_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACP90_Gb1bin43_C_c,Gb1bin43_ACSPHACP90_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACT40_Gb1bin43_C_c,Gb1bin43_ACSPHACT40_Gb1bin43_C_c,0.0
Gb1bin43_ACSPHACT60_Gb1bin43_C_c,Gb1bin43_ACSPHACT60_Gb1bin43_C_c,0.0
Gb1bin43_ACTD2_Gb1bin43_C_c,Gb1bin43_ACTD2_Gb1bin43_C_c,0.0
Gb1bin43_ACTD_1_Gb1bin43_C_c,Gb1bin43_ACTD_1_Gb1bin43_C_c,0.0
Gb1bin43_ACTNabc,Gb1bin43_ACTNabc,0.0
Gb1bin43_ACTNabc1,Gb1bin43_ACTNabc1,0.0
Gb1bin43_ADK2_Gb1bin43_C_c,Gb1bin43_ADK2_Gb1bin43_C_c,0.0
Gb1bin43_ADK4_Gb1bin43_C_c,Gb1bin43_ADK4_Gb1bin43_C_c,0.0
Gb1bin43_ADNK1_Gb1bin43_C_c,Gb1bin43_ADNK1_Gb1bin43_C_c,0.0
Gb1bin43_ADPGLC_Gb1bin43_C_c,Gb1bin43_ADPGLC_Gb1bin43_C_c,0.0
Gb1bin43_ADPRDP_Gb1bin43_C_c,Gb1bin43_ADPRDP_Gb1bin43_C_c,0.0
Gb1bin43_ADSL1r_Gb1bin43_C_c,Gb1bin43_ADSL1r_Gb1bin43_C_c,0.0
Gb1bin43_ADSL2r_Gb1bin43_C_c,Gb1bin43_ADSL2r_Gb1bin43_C_c,0.0
Gb1bin43_ADSS_Gb1bin43_C_c,Gb1bin43_ADSS_Gb1bin43_C_c,0.0
Gb1bin43_ADtr,Gb1bin43_ADtr,0.0
Gb1bin43_AGMT_Gb1bin43_C_c,Gb1bin43_AGMT_Gb1bin43_C_c,0.0
Gb1bin43_AGPOP_Gb1bin43_C_c,Gb1bin43_AGPOP_Gb1bin43_C_c,0.0
Gb1bin43_AGTi_Gb1bin43_C_c,Gb1bin43_AGTi_Gb1bin43_C_c,0.0
Gb1bin43_AHCi_Gb1bin43_C_c,Gb1bin43_AHCi_Gb1bin43_C_c,0.0
Gb1bin43_AHGDx_Gb1bin43_C_c,Gb1bin43_AHGDx_Gb1bin43_C_c,0.0
Gb1bin43_AICART_Gb1bin43_C_c,Gb1bin43_AICART_Gb1bin43_C_c,0.0
